3.465,-0.66353,-0.36791,0.15678,-2.6022,0.74906,0.13515,0.48099,-1.0957,0.41767,1.187,-0.47474,0.62298,0.55146,0.39713,0.67017,0.42437,0.014394,0.06669,-0.096357,-0.07052,-0.25833,-0.58038,-0.34758,0.11661,1
1.0625,-3.1946,-1.7435,0.44464,-0.76223,-1.0461,-1.1555,-0.79164,-0.73609,0.014933,-1.417,-1.32,0.8469,1.7914,0.20688,-0.54774,-0.59776,-0.36758,-1.223,-0.60355,-0.22051,1.1657,0.17568,0.19964,0.52587,2
1.4352,2.1385,-1.5712,-0.035492,-2.5789,0.23215,-0.20976,-2.282,0.3046,0.040927,-1.9553,1.5447,-1.0081,-0.06846,-0.15894,-0.04835,0.1115,-0.71378,-0.67674,-0.73893,0.31547,0.48318,-0.19292,0.28239,0.28214,7
0.02256,2.9931,1.2905,-1.3925,2.0995,0.54565,-0.85523,1.1506,-0.68621,-1.1367,0.23253,-1.868,1.2121,-0.43291,-0.78437,0.66957,0.44685,0.76761,-0.72754,0.3902,1.8225,0.50594,0.38563,-0.89254,-0.65488,4
0.33494,-0.41845,1.1432,-1.5511,3.6466,0.10267,-0.045491,1.183,0.64242,1.3343,-1.6388,-0.33749,-1.2681,0.86534,0.22094,-1.0023,0.31329,-1.2288,0.19759,0.71387,1.057,-1.0554,0.78725,0.4899,0.3786,8
1.9344,0.60915,1.3301,-1.2119,0.67001,-0.62752,-0.78482,1.5204,-1.0976,-1.8439,-0.47017,0.76017,0.4418,-0.90707,-0.68493,0.46861,-0.57174,-1.0805,0.81903,-0.39265,1.1072,-0.59919,-0.0057679,0.71915,0.37813,9
-2.9112,0.21614,-1.0582,1.324,0.066484,3.0699,1.266,0.91336,0.59176,-0.91447,-2.4838,1.0136,0.85162,0.86709,-0.97777,-0.2108,0.1096,0.29185,-1.3927,-0.86803,-0.095979,-0.11112,-0.74618,0.10669,0.58759,0
0.59582,3.1222,-2.7059,0.33482,0.39797,0.26303,-0.3302,-1.9646,1.7279,-0.12166,0.41696,1.2531,-1.0803,-1.5256,-0.20375,0.91228,-1.457,-0.97126,0.32512,-0.98105,-0.15686,-0.31544,-0.48877,0.75941,-0.91432,9
2.6891,-0.6264,-1.3757,-0.59486,-1.8341,1.405,-0.60448,-0.34813,-0.86769,0.45915,1.0245,-0.43308,0.2164,0.58163,-0.36766,-0.38055,-0.31707,0.36593,0.76551,-0.3173,-0.4511,-0.2124,0.37057,0.33756,0.41707,3
3.1845,-0.33781,-0.70401,-0.35404,-0.38535,1.6348,1.2905,0.79197,-0.68358,0.87628,2.4543,-1.1372,-0.89208,0.57319,-0.84678,0.31781,0.92049,0.91543,-0.11012,0.17651,-0.14266,-0.42564,0.035238,-0.36447,-0.42806,1
1.6988,-2.068,-1.4056,-0.0099898,-0.56914,0.73925,-0.63606,-1.3778,-1.5668,-0.48288,0.15922,-1.3015,0.11251,-0.34944,0.82473,-0.81262,0.02878,-0.76028,0.077248,-0.49604,-0.39897,-0.15402,1.1278,1.6357,0.52073,3
1.6813,2.3549,-1.2027,-2.3028,1.0891,2.4534,1.6659,0.04697,1.9637,1.5546,0.53034,-2.0493,-0.95495,-1.0249,-0.83386,0.016073,1.3161,-0.057056,0.87126,0.77337,-1.1067,-0.46385,-0.86346,-0.71504,-0.46045,9
-6.7426,-0.55772,-0.46084,-2.6909,-2.7842,-2.2577,2.5092,1.4452,2.0129,1.9109,-0.083495,-0.84697,-0.71678,0.2151,-0.18574,-0.2938,-0.17415,-0.69282,-0.15713,-0.029128,0.84782,-0.021568,0.84376,0.28399,0.14551,0
-1.2482,-0.10514,2.2967,0.044702,-4.2655,0.22057,-0.4762,-1.3062,1.4382,-0.010941,-0.22188,-0.68108,0.0081099,-0.5099,-0.89259,-1.0296,-0.20937,0.70604,0.79218,0.20765,0.30001,-0.61185,1.075,-0.73505,0.34335,0
-0.33842,2.8033,-1.2435,2.4635,0.29271,-1.9469,-1.0498,-2.1902,1.2839,1.8661,-0.43374,0.7196,0.62366,-1.0965,1.2846,-0.13516,1.1547,-1.0222,-1.2349,1.1905,1.0455,0.66214,0.77032,1.7639,0.1218,4
3.876,-1.8329,0.11557,0.72559,-1.6442,-0.89629,-0.13489,0.73434,1.0661,-0.5619,-0.84138,0.34203,0.23686,-0.19111,1.8045,-0.39705,-0.14011,0.34814,0.35931,-0.093959,-0.060858,-0.19342,0.1269,-0.18166,0.28362,1
-0.6389,0.72923,-1.9171,3.0011,-0.68939,0.026256,0.38381,-0.1053,1.922,1.7075,2.2988,1.3178,-0.13614,-1.161,1.568,0.83706,2.1421,-0.46756,-0.5005,-0.03216,0.17562,1.7743,1.0553,1.2609,0.0008579,4
0.55725,-2.3763,1.1345,1.7289,0.54382,-2.1437,-0.43434,-0.29019,-1.6104,1.8029,-1.0627,0.48687,0.11084,-0.61247,-0.59627,1.4661,1.033,-1.234,0.18773,0.5543,0.51256,-1.2635,-1.2058,0.041122,-0.048143,2
0.93629,-2.2868,1.7614,-0.66117,-0.91106,-1.3983,-1.9711,-1.4568,1.9051,-1.5746,-1.1699,-0.80374,-1.5484,0.85893,-2.0723,-1.1919,-0.2807,1.2096,0.046881,-0.10299,-0.033157,0.5519,-1.6192,0.38036,-0.61789,5
1.818,2.6431,0.26495,-0.14877,-1.1376,-0.31716,1.4613,-0.42148,-0.65267,0.05137,0.08316,1.3261,0.43524,-0.0062541,0.095873,0.13209,-0.75322,0.30704,-1.6842,0.91094,0.75281,1.6312,0.60707,-0.80251,-0.0079155,7
0.17344,3.6152,2.821,-2.0096,2.3545,0.49664,0.66234,-0.22698,0.65132,-0.10456,-0.14953,0.10936,1.4475,2.1802,-0.23108,0.03687,0.52141,0.52417,-0.87413,-0.099267,0.33997,-0.5502,0.058904,-0.67247,0.59487,9
2.8034,0.66534,-1.6166,1.2028,0.5153,0.42201,-0.53496,0.23276,0.18532,1.7392,0.62471,-0.27798,0.84386,0.13721,-0.91085,-0.0086865,-0.43757,1.3382,-0.56204,-1.2164,-1.0668,-1.2489,-0.010864,0.47463,-1.1352,3
-3.0157,1.1567,2.6016,-0.22211,-1.677,1.6021,1.1334,-1.524,3.1112,-1.0555,-0.71083,-1.6133,-0.67922,0.40624,-0.53731,0.14362,-0.086152,1.1128,2.8062,-0.44749,0.77372,0.56433,0.47069,-0.45131,-0.86174,0
3.7159,-1.9274,0.65675,-0.32561,-1.197,1.0022,1.5868,1.5691,0.28994,-0.3604,1.7229,0.16939,0.11493,0.38067,1.2419,0.4073,0.83765,0.09175,0.056673,-0.54423,0.31512,0.12132,-0.50154,0.40733,0.23983,1
0.85904,3.7217,-0.61458,-1.2203,1.5714,-1.2235,-0.081246,0.49699,-0.14491,0.90426,1.275,-1.9422,0.60886,0.13119,0.42197,1.0597,-1.1609,-1.0871,0.52692,-0.11534,-0.060584,-0.23194,-0.459,-0.46945,0.30775,9
-1.6999,-0.39369,2.6358,2.8841,0.20982,-1.9027,-2.4628,-0.75419,-1.5341,1.8483,1.4393,1.4562,-0.2353,0.48677,0.471,-0.16869,1.2788,0.26651,0.77179,-0.74473,0.003292,-0.36648,-0.44787,-0.49311,0.76539,2
1.2195,-1.0011,-0.27703,0.32509,-2.0623,1.3719,1.1758,1.1244,-1.5893,0.17528,0.29399,-0.81986,-0.90452,-0.31857,0.21108,-0.40824,-0.076482,-1.1234,-0.71575,-1.0688,0.57046,0.58963,-1.084,0.35609,-0.52514,1
-1.6162,-0.9054,3.0178,-0.99958,-1.4969,1.0243,-1.1288,-0.92593,-0.94113,-0.59568,0.65054,1.5068,0.55363,1.1559,-0.22381,0.18198,-1.1655,-0.73533,0.51274,0.7858,-1.5562,1.2246,-0.35001,0.19236,-1.6351,0
1.7726,-0.15139,-1.2207,0.30113,-1.4976,0.45222,0.88704,-1.4163,-1.6695,-0.079274,-0.088772,-0.3694,1.3197,-0.5929,-0.31126,-0.91874,-0.36479,-1.2374,-0.46198,-0.76725,-1.2462,-0.45606,0.047468,0.43054,0.27744,2
1.8206,-0.28612,-2.0616,0.57256,0.30041,-0.75393,-0.10381,0.20677,0.26126,-0.3271,0.79844,-1.0591,0.011755,-0.22701,-0.51205,-1.9858,0.74128,0.25451,0.23839,0.86383,1.0799,-0.81129,-0.41277,0.49151,-0.66155,8
-1.5868,4.564,-1.2355,0.21675,2.229,-1.191,-1.8161,-1.1347,0.45378,0.5953,1.4509,-2.0815,0.24393,0.87903,1.4948,-1.1086,0.046337,-0.93699,-0.19326,0.81151,0.66535,-0.8085,-0.10518,-0.3096,-0.14844,4
0.59502,-1.28,-1.7878,-2.0318,-1.1901,0.13881,-1.3898,-1.2933,-0.50945,0.64893,-0.82171,1.5347,-0.22395,0.016269,0.054749,0.18803,1.7089,0.62486,-0.21252,0.33065,1.1898,-0.052354,0.030869,0.47664,1.0098,3
1.7689,1.7749,1.4409,-0.4731,-0.18704,-0.81539,-0.25702,1.7022,-0.59133,-1.5545,-0.61297,0.71167,0.92975,-0.9613,0.13298,-0.16004,-0.87481,-0.29956,0.25893,-1.228,-0.016816,-0.35977,-0.44833,-0.11048,0.032179,9
-3.7043,-0.039056,-3.5585,0.070956,2.4412,-1.2313,-2.1368,-1.1867,0.66746,-0.46554,-0.39164,-0.078438,-0.0046802,0.13111,-0.74947,0.71181,0.32448,-0.084694,1.1727,1.216,0.60131,1.1833,-0.60972,-0.011669,-0.49354,8
0.87143,-1.4079,1.8321,-0.97052,-0.74711,-1.041,0.64813,1.1839,-0.61779,-0.91539,1.0458,1.6677,-0.61776,0.33346,-0.046316,-0.98333,-0.36371,1.3311,0.2669,-0.49192,0.048872,-0.25857,0.57759,-0.16775,0.45836,8
-0.53279,-0.97074,0.66618,2.2405,1.4478,3.8185,-0.53703,-0.35337,-0.71305,-0.77627,-0.48389,-0.2715,-1.9709,-0.2451,-0.50682,0.90345,-2.1579,-0.13965,0.22897,-0.41188,1.0306,0.34299,0.39829,0.24711,0.36523,6
-3.1322,-0.66643,0.64878,-1.2688,-0.74911,2.2611,-0.21917,-1.523,0.26507,-0.14808,-2.1423,1.0103,2.1201,1.0865,0.80929,0.52562,0.015944,-1.3682,-0.34144,0.2721,0.1256,-0.52535,0.038579,0.23299,0.069233,0
-1.0314,-1.6202,-0.039113,1.2524,1.093,4.042,0.37565,0.97973,0.35566,-1.2267,-0.53785,0.13536,-1.2169,-0.038019,-0.25276,1.3527,-0.2536,-1.9516,-1.1053,0.14007,0.62978,-0.21562,-0.94224,0.076781,0.67922,6
-4.6713,-1.6552,2.0681,1.4757,1.5159,3.5062,-0.32195,1.362,1.7869,0.18887,-0.47134,-0.51424,0.25053,-0.49133,0.94916,1.6029,-0.69548,-1.7781,-0.55695,0.6471,-0.41544,0.18429,0.38276,-0.51837,-0.19887,6
0.89266,1.0507,-1.5994,0.1996,-0.2608,-0.23747,-1.1103,0.046376,2.1701,1.7944,-1.0284,0.31541,0.49445,-1.3632,0.67825,0.74818,0.08486,0.088619,0.69534,-0.79557,-0.90388,1.6997,-0.7543,1.022,1.1576,9
-0.64477,-2.813,0.26133,1.297,0.74796,2.5606,-0.25797,-0.13794,2.8195,-0.77653,-0.5138,-0.082445,0.18984,1.5028,0.71902,1.5314,-0.32617,-1.8864,-0.67341,0.63665,-0.6422,-0.075005,-1.4997,-0.024747,0.035812,6
3.4509,-0.47771,-0.31073,0.2491,-2.4504,0.87758,0.092281,0.42298,-1.3562,0.48167,1.314,-0.70679,0.33443,0.52975,-0.026392,0.7017,0.46943,0.074399,-0.10595,-0.21616,0.019544,-0.33636,-0.36917,-0.28117,-0.085762,1
2.96,-2.9297,1.8939,-0.10142,1.7664,0.89252,2.028,0.42786,1.4386,0.48082,1.1004,-0.19982,0.15998,0.04742,1.2231,-0.33385,0.7963,-0.50523,0.31384,-0.54771,-0.22869,0.41232,0.52436,0.52447,-0.61876,1
1.9748,0.12888,2.304,0.41664,-1.5706,0.53181,-0.27475,-0.53459,1.0436,-0.67851,0.32142,-0.52315,-0.26662,0.8264,-2.828,-0.7238,0.10292,-0.26837,2.1165,0.032462,0.75367,0.22492,0.033664,-0.20311,-0.42254,5
0.8019,2.3868,-0.30611,0.67479,-1.8052,-0.63601,-2.4748,-1.5908,-1.1542,0.52308,1.5106,0.72854,-0.50285,1.5002,0.61021,-0.18946,-1.047,-0.44731,-0.2758,-0.10885,0.27589,-0.90063,0.47067,-0.39102,-0.32424,4
0.29162,3.3719,-1.7996,1.271,1.0022,0.046365,-0.62976,0.17953,-0.19638,1.3326,-1.5899,0.53367,0.062618,-1.4638,0.57067,-0.005891,0.9365,0.81598,0.1424,-1.0715,-1.895,0.019006,-0.78961,1.1199,-0.0095486,9
-1.141,3.4945,0.14394,-3.4483,-1.2954,-0.059262,2.6259,-2.1681,0.12494,0.02284,0.16215,1.0832,-0.68631,2.2106,1.6739,-0.35512,-0.97541,-0.32095,-0.20377,0.5983,1.2142,0.49861,0.23138,-0.81232,0.80696,7
-0.086182,4.7156,-1.7432,-1.2715,-0.69136,0.18777,0.91457,-2.7354,0.56623,0.88523,-1.2105,-0.33326,-1.8155,0.51085,-0.12866,-0.15135,1.4678,-1.134,0.049577,-0.30594,-0.85654,-0.21676,-0.40063,0.038335,-0.66998,7
-0.90514,-2.7527,-3.6218,-2.1529,1.6981,-0.070136,-0.60726,-1.4961,0.12389,-0.59813,0.30089,0.38006,0.0023447,-0.34795,1.0173,0.66317,-0.34458,1.5588,0.2161,1.4522,1.0918,-0.014612,0.1201,0.10424,0.49805,3
1.0269,2.0071,-1.4334,0.9867,0.47989,1.2258,-1.7553,0.90855,2.1646,-0.14457,-0.67305,-0.31428,-0.69789,-1.2852,0.26804,1.7855,-0.21418,0.39161,-0.74118,-1.6065,-0.47567,2.2132,-0.74368,0.13129,0.06344,9
2.5072,2.3774,0.016943,-0.83732,-1.2994,-0.13808,1.5128,-1.3016,-1.4396,-0.74329,0.41968,0.17949,0.31725,0.0058891,-0.53614,0.19089,0.18741,-0.36891,-0.88248,1.2009,0.04004,1.4787,0.30527,-0.51097,-0.16519,7
1.8516,2.3365,-1.2654,0.18871,-0.032813,-0.10569,-0.48657,0.17863,0.8589,2.1665,-1.2709,-0.90627,0.46099,-1.1072,0.36804,0.93845,-0.5393,0.17814,-0.10576,-1.1215,-1.665,0.23006,0.26252,0.090504,0.048826,9
3.5364,-2.4282,0.70332,0.67928,0.077309,-2.0975,0.046688,0.23188,1.6643,0.16339,-1.7518,0.42249,0.056405,-0.69607,1.1498,0.11274,0.22366,0.36085,0.18783,0.050618,-0.35322,-1.1775,0.6,-0.25406,-0.38445,1
-0.84473,-0.91802,2.3401,2.7084,1.1491,3.4449,-0.80641,0.42178,1.0433,0.082663,0.1205,0.85985,0.05674,0.24704,0.44281,1.0354,-1.1914,-1.5366,-0.57726,0.14055,0.26299,-0.20923,0.040519,0.045615,0.25586,6
2.9439,-0.19401,-0.79565,-0.72238,0.49578,-1.1176,1.173,0.81847,-0.90528,-0.016237,0.62749,-1.0049,1.7677,-0.21019,0.23388,0.28078,-1.5165,1.3011,-0.21919,0.14175,0.46366,-0.047853,0.42436,0.97669,-0.33577,3
0.96544,-0.45119,-2.593,-1.3438,2.0796,1.0891,1.1069,1.2403,2.9127,0.21638,-1.039,1.726,-0.99642,-0.020223,-0.37572,0.25977,0.49369,0.30135,0.75243,-0.32852,0.35718,1.2593,-0.14837,-1.1432,0.59336,8
-0.21454,-0.11674,1.9566,0.25287,2.7845,0.41087,2.7735,0.76518,-1.6001,0.57129,-1.5018,1.0155,-0.51603,-1.0959,0.21455,-1.1968,0.37954,0.058512,-0.14158,-0.82945,-0.38894,0.70949,1.2863,0.24105,-0.13575,2
2.2019,-2.0379,1.7595,-1.939,2.3211,0.43153,1.6835,1.1822,1.4836,0.54655,-0.61902,-0.83848,-0.4903,1.1773,-0.023999,-0.027871,0.29578,-0.17141,-0.35201,0.89778,1.4834,-0.1408,0.62825,0.11735,-0.54643,8
-1.0774,-0.34899,-0.83539,-1.0963,-2.3903,0.15874,-1.3362,0.66929,-2.0071,0.76045,-0.64201,0.61667,0.89475,0.67947,0.44195,0.64986,-0.58459,1.6097,0.88045,-0.069917,0.60295,-1.0226,0.72988,0.2189,0.30159,0
